id,category,file_name,file_path
788-IDEAI,IDEAI,IDEAI-UPC-A_machine_learning_methodology_for_the_selection_and_classification_of_spontaneous_spinal_cord_dorsum_potentials_allows_disclosure_of_structured_non_random_changes_in_neuronal_connectivity_induced_by_nociceptive_stimulation.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_machine_learning_methodology_for_the_selection_and_classification_of_spontaneous_spinal_cord_dorsum_potentials_allows_disclosure_of_structured_non_random_changes_in_neuronal_connectivity_induced_by_nociceptive_stimulation.pdf.txt
789-IDEAI,IDEAI,IDEAI-UPC-A_transformational_creativity_tool_to_support_chocolate_designers.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_transformational_creativity_tool_to_support_chocolate_designers.pdf.txt
790-IDEAI,IDEAI,IDEAI-UPC-Finding_the_most_sustainable_wind_farm_sites_with_a_hierarchical_outranking_decision_aiding_method.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Finding_the_most_sustainable_wind_farm_sites_with_a_hierarchical_outranking_decision_aiding_method.pdf.txt
791-IDEAI,IDEAI,IDEAI-UPC-intelligent_data_analysis_approaches_to_churn_as_a_business_problem_a_survey.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-intelligent_data_analysis_approaches_to_churn_as_a_business_problem_a_survey.pdf.txt
792-IDEAI,IDEAI,IDEAI-UPC-Neighborhood_based_stopping_criterion_for_contrastive_divergence.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Neighborhood_based_stopping_criterion_for_contrastive_divergence.pdf.txt
793-IDEAI,IDEAI,IDEAI-UPC-Promoting_consensus_in_the_concept_mapping_methodology_an_application_in_the_hospitality_sector.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Promoting_consensus_in_the_concept_mapping_methodology_an_application_in_the_hospitality_sector.pdf.txt
794-IDEAI,IDEAI,IDEAI-UPC-Antipodally_invariant_metrics_for_fast_regression_based_super_resolution.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Antipodally_invariant_metrics_for_fast_regression_based_super_resolution.pdf.txt
795-IDEAI,IDEAI,IDEAI-UPC-Modelling_cross_dependencies_between_Spain_s_regional_tourism_markets_with_an_extension_of_the_Gaussian_process_regression_model.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Modelling_cross_dependencies_between_Spain_s_regional_tourism_markets_with_an_extension_of_the_Gaussian_process_regression_model.pdf.txt
796-IDEAI,IDEAI,IDEAI-UPC-Quantification_of_survey_expectations_by_means_of_symbolic_regression_via_genetic_programming_to_estimate_economic_growth_in_central_and_eastern_european_economies.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Quantification_of_survey_expectations_by_means_of_symbolic_regression_via_genetic_programming_to_estimate_economic_growth_in_central_and_eastern_european_economies.pdf.txt
797-IDEAI,IDEAI,IDEAI-UPC-knowledge_sharing_in_the_health_scenario.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-knowledge_sharing_in_the_health_scenario.pdf.txt
798-IDEAI,IDEAI,IDEAI-UPC-Competency_maps_An_effective_model_to_integrate_professional_competencies_across_a_STEM_curriculum.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Competency_maps_An_effective_model_to_integrate_professional_competencies_across_a_STEM_curriculum.pdf.txt
799-IDEAI,IDEAI,IDEAI-UPC-A_web_based_platform_for_people_with_memory_problems_and_their_caregivers_CAREGiVERSPRO_MMD_Mixed_methods_evaluation_of_usability.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_web_based_platform_for_people_with_memory_problems_and_their_caregivers_CAREGiVERSPRO_MMD_Mixed_methods_evaluation_of_usability.pdf.txt
800-IDEAI,IDEAI,IDEAI-UPC-integrating_clinicians_knowledge_and_data_expert_based_cooperative_analysis_in_healthcare_decision_support.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-integrating_clinicians_knowledge_and_data_expert_based_cooperative_analysis_in_healthcare_decision_support.pdf.txt
801-IDEAI,IDEAI,IDEAI-UPC-ScoQAS_a_semantic_based_closed_and_open_domain_question_answering_system.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-ScoQAS_a_semantic_based_closed_and_open_domain_question_answering_system.pdf.txt
802-IDEAI,IDEAI,IDEAI-UPC-Assessment_of_the_effect_of_the_financial_crisis_on_agents_expectations_through_symbolic_regression.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Assessment_of_the_effect_of_the_financial_crisis_on_agents_expectations_through_symbolic_regression.pdf.txt
803-IDEAI,IDEAI,IDEAI-UPC-Multi_TiD_detection_and_characterization_in_a_dense_Global_Navigation_Satellite_System_receiver_network.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Multi_TiD_detection_and_characterization_in_a_dense_Global_Navigation_Satellite_System_receiver_network.pdf.txt
804-IDEAI,IDEAI,IDEAI-UPC-Label_noise_in_subtype_discrimination_of_class_C_G_protein_coupled_receptors_A_systematic_approach_to_the_analysis_of_classification_errors.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Label_noise_in_subtype_discrimination_of_class_C_G_protein_coupled_receptors_A_systematic_approach_to_the_analysis_of_classification_errors.pdf.txt
805-IDEAI,IDEAI,IDEAI-UPC-The_use_of_long_term_features_for_GMM_and_i_vector_based_speaker_diarization_systems.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-The_use_of_long_term_features_for_GMM_and_i_vector_based_speaker_diarization_systems.pdf.txt
806-IDEAI,IDEAI,IDEAI-UPC-Fast_super_resolution_via_dense_local_training_and_inverse_regressor_search.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Fast_super_resolution_via_dense_local_training_and_inverse_regressor_search.pdf.txt
807-IDEAI,IDEAI,IDEAI-UPC-Type_2_diabetes_screening_test_by_means_of_a_pulse_oximeter.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Type_2_diabetes_screening_test_by_means_of_a_pulse_oximeter.pdf.txt
808-IDEAI,IDEAI,IDEAI-UPC-A_consensus_model_for_Delphi_processes_with_linguistic_terms_and_its_application_to_chronic_pain_in_neonates_definition.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_consensus_model_for_Delphi_processes_with_linguistic_terms_and_its_application_to_chronic_pain_in_neonates_definition.pdf.txt
809-IDEAI,IDEAI,IDEAI-UPC-Assessment_of_crowdsourcing_and_gamification_loss_in_user_assisted_object_segmentation.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Assessment_of_crowdsourcing_and_gamification_loss_in_user_assisted_object_segmentation.pdf.txt
810-IDEAI,IDEAI,IDEAI-UPC-Wind_energy_forecasting_with_neural_networks_a_literature_review.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Wind_energy_forecasting_with_neural_networks_a_literature_review.pdf.txt
811-IDEAI,IDEAI,IDEAI-UPC-introduction_to_the_special_issue_on_cross_language_algorithms_and_applications.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-introduction_to_the_special_issue_on_cross_language_algorithms_and_applications.pdf.txt
812-IDEAI,IDEAI,IDEAI-UPC-Deep_learning_backend_for_single_and_multisession_i_vector_speaker_recognition.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Deep_learning_backend_for_single_and_multisession_i_vector_speaker_recognition.pdf.txt
813-IDEAI,IDEAI,IDEAI-UPC-influential_factors_in_water_planning_for_sustainable_tourism_destinations.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-influential_factors_in_water_planning_for_sustainable_tourism_destinations.pdf.txt
814-IDEAI,IDEAI,IDEAI-UPC-Polysemy_and_brevity_versus_frequency_in_language.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Polysemy_and_brevity_versus_frequency_in_language.pdf.txt
815-IDEAI,IDEAI,IDEAI-UPC-Modeling_perceptual_categories_of_parametric_musical_systems.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Modeling_perceptual_categories_of_parametric_musical_systems.pdf.txt
816-IDEAI,IDEAI,IDEAI-UPC-Measuring_traffic_lane_changing_by_converting_video_into_space_time_still_images.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Measuring_traffic_lane_changing_by_converting_video_into_space_time_still_images.pdf.txt
817-IDEAI,IDEAI,IDEAI-UPC-Guest_editorial_sensorimotor_contingencies_for_cognitive_robotics.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Guest_editorial_sensorimotor_contingencies_for_cognitive_robotics.pdf.txt
818-IDEAI,IDEAI,IDEAI-UPC-Evaluating_the_use_of_robots_to_enlarge_AAL_services.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Evaluating_the_use_of_robots_to_enlarge_AAL_services.pdf.txt
819-IDEAI,IDEAI,IDEAI-UPC-Machine_learning_in_critical_care_state_of_the_art_and_a_sepsis_case_study.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Machine_learning_in_critical_care_state_of_the_art_and_a_sepsis_case_study.pdf.txt
820-IDEAI,IDEAI,IDEAI-UPC-A_data_driven_approach_to_construct_survey_based_indicators_by_means_of_evolutionary_algorithms.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_data_driven_approach_to_construct_survey_based_indicators_by_means_of_evolutionary_algorithms.pdf.txt
821-IDEAI,IDEAI,IDEAI-UPC-Region_based_caption_text_extraction.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Region_based_caption_text_extraction.pdf.txt
822-IDEAI,IDEAI,IDEAI-UPC-Reducing_the_n_gram_feature_space_of_class_C_GPCRs_to_subtype_discriminating_patterns.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Reducing_the_n_gram_feature_space_of_class_C_GPCRs_to_subtype_discriminating_patterns.pdf.txt
823-IDEAI,IDEAI,IDEAI-UPC-Neural_network_language_models_to_select_the_best_translation.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Neural_network_language_models_to_select_the_best_translation.pdf.txt
824-IDEAI,IDEAI,IDEAI-UPC-Hybrid_machine_translation_integration_of_linguistics_and_statistics_editorial.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Hybrid_machine_translation_integration_of_linguistics_and_statistics_editorial.pdf.txt
825-IDEAI,IDEAI,IDEAI-UPC-Automatic_speech_recognition_with_deep_neural_networks_for_impaired_speech.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Automatic_speech_recognition_with_deep_neural_networks_for_impaired_speech.pdf.txt
826-IDEAI,IDEAI,IDEAI-UPC-TEC_forecasting_based_on_manifold_trajectories.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-TEC_forecasting_based_on_manifold_trajectories.pdf.txt
827-IDEAI,IDEAI,IDEAI-UPC-Effective_classification_and_gene_expression_profiling_for_the_facioscapulohumeral_muscular_dystrophy.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Effective_classification_and_gene_expression_profiling_for_the_facioscapulohumeral_muscular_dystrophy.pdf.txt
828-IDEAI,IDEAI,IDEAI-UPC-A_real_time_Human_Robot_interaction_system_based_on_gestures_for_assistive_scenarios.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_real_time_Human_Robot_interaction_system_based_on_gestures_for_assistive_scenarios.pdf.txt
829-IDEAI,IDEAI,IDEAI-UPC-Environmental_data_stream_mining_through_a_case_based_stochastic_learning_approach.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Environmental_data_stream_mining_through_a_case_based_stochastic_learning_approach.pdf.txt
830-IDEAI,IDEAI,IDEAI-UPC-Post_processing_the_Class_Panel_Graphs_towards_understandable_patterns_from_data.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Post_processing_the_Class_Panel_Graphs_towards_understandable_patterns_from_data.pdf.txt
831-IDEAI,IDEAI,IDEAI-UPC-integration_of_audiovisual_sensors_and_technologies_in_a_smart_room.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-integration_of_audiovisual_sensors_and_technologies_in_a_smart_room.pdf.txt
832-IDEAI,IDEAI,IDEAI-UPC-Supervised_evaluation_of_image_segmentation_and_object_proposal_techniques.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Supervised_evaluation_of_image_segmentation_and_object_proposal_techniques.pdf.txt
833-IDEAI,IDEAI,IDEAI-UPC-Decision_making_under_uncertainty_using_a_qualitative_TOPSiS_method_for_selecting_sustainable_energy_alternatives.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Decision_making_under_uncertainty_using_a_qualitative_TOPSiS_method_for_selecting_sustainable_energy_alternatives.pdf.txt
834-IDEAI,IDEAI,IDEAI-UPC-Short_term_oxygen_therapy_effects_in_hypoxemicpatients_measured_by_drawing_analysis.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Short_term_oxygen_therapy_effects_in_hypoxemicpatients_measured_by_drawing_analysis.pdf.txt
835-IDEAI,IDEAI,IDEAI-UPC-Arabic_medical_entity_tagging_using_distant_learning_in_a_multilingual_framework.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Arabic_medical_entity_tagging_using_distant_learning_in_a_multilingual_framework.pdf.txt
836-IDEAI,IDEAI,IDEAI-UPC-A_model_for_continuous_monitoring_of_patients_with_major_depression_in_short_and_long_term_periods.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_model_for_continuous_monitoring_of_patients_with_major_depression_in_short_and_long_term_periods.pdf.txt
837-IDEAI,IDEAI,IDEAI-UPC-New_instrumentation_for_human_robot_interaction_assessment_based_on_observational_methods.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-New_instrumentation_for_human_robot_interaction_assessment_based_on_observational_methods.pdf.txt
838-IDEAI,IDEAI,IDEAI-UPC-Reducing_fall_risk_with_combined_motor_and_cognitive_training_in_elderly_fallers.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Reducing_fall_risk_with_combined_motor_and_cognitive_training_in_elderly_fallers.pdf.txt
839-IDEAI,IDEAI,IDEAI-UPC-Fault_diagnosis_of_chemical_processes_with_incomplete_observations_A_comparative_study.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Fault_diagnosis_of_chemical_processes_with_incomplete_observations_A_comparative_study.pdf.txt
840-IDEAI,IDEAI,IDEAI-UPC-A_new_approach_for_the_quantification_of_qualitative_measures_of_economic_expectations.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_new_approach_for_the_quantification_of_qualitative_measures_of_economic_expectations.pdf.txt
841-IDEAI,IDEAI,IDEAI-UPC-A_Deep_source_context_feature_for_lexical_selection_in_statistical_machine_translation.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_Deep_source_context_feature_for_lexical_selection_in_statistical_machine_translation.pdf.txt
842-IDEAI,IDEAI,IDEAI-UPC-Externalising_moods_and_psychological_states_in_a_cloud_based_system_to_enhance_a_pet_robot_and_child_s_interaction_2.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Externalising_moods_and_psychological_states_in_a_cloud_based_system_to_enhance_a_pet_robot_and_child_s_interaction_2.pdf.txt
843-IDEAI,IDEAI,IDEAI-UPC-Speaker_diarization_of_broadcast_news_in_Albayzin_2010_evaluation_campaign.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Speaker_diarization_of_broadcast_news_in_Albayzin_2010_evaluation_campaign.pdf.txt
844-IDEAI,IDEAI,IDEAI-UPC-Economic_uncertainty_a_geometric_indicator_of_discrepancy_among_experts_expectations.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Economic_uncertainty_a_geometric_indicator_of_discrepancy_among_experts_expectations.pdf.txt
845-IDEAI,IDEAI,IDEAI-UPC-How_much_hybridisation_does_machine_translation_needg.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-How_much_hybridisation_does_machine_translation_needg.pdf.txt
846-IDEAI,IDEAI,IDEAI-UPC-Supraspinal_modulation_of_neuronal_synchronization_by_nociceptive_stimulation_induces_an_enduring_reorganization_of_dorsal_horn_neuronal_connectivity.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Supraspinal_modulation_of_neuronal_synchronization_by_nociceptive_stimulation_induces_an_enduring_reorganization_of_dorsal_horn_neuronal_connectivity.pdf.txt
847-IDEAI,IDEAI,IDEAI-UPC-improving_automation_standards_via_semantic_modelling_Application_to_iSA88.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-improving_automation_standards_via_semantic_modelling_Application_to_iSA88.pdf.txt
848-IDEAI,IDEAI,IDEAI-UPC-Automatic_normalization_of_short_texts_by_combining_statistical_and_rule_based_techniques.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Automatic_normalization_of_short_texts_by_combining_statistical_and_rule_based_techniques.pdf.txt
849-IDEAI,IDEAI,IDEAI-UPC-Combination_forecasts_of_tourism_demand_with_machine_learning_models.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Combination_forecasts_of_tourism_demand_with_machine_learning_models.pdf.txt
850-IDEAI,IDEAI,IDEAI-UPC-Blood_pressure_assessment_with_differential_pulse_transit_time_and_deep_learning_a_proof_of_concept.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Blood_pressure_assessment_with_differential_pulse_transit_time_and_deep_learning_a_proof_of_concept.pdf.txt
851-IDEAI,IDEAI,IDEAI-UPC-3D_joint_speaker_position_and_orientation_tracking_with_particle_filters.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-3D_joint_speaker_position_and_orientation_tracking_with_particle_filters.pdf.txt
852-IDEAI,IDEAI,IDEAI-UPC-Feature_tree_labeling_for_case_base_maintenance.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Feature_tree_labeling_for_case_base_maintenance.pdf.txt
853-IDEAI,IDEAI,IDEAI-UPC-using_linguistic_descriptions_with_multi_criteria_decision_aid_approaches_in_urban_energy_systems.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-using_linguistic_descriptions_with_multi_criteria_decision_aid_approaches_in_urban_energy_systems.pdf.txt
854-IDEAI,IDEAI,IDEAI-UPC-Restricted_Boltzmann_machines_for_vector_representation_of_speech_in_speaker_recognition.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Restricted_Boltzmann_machines_for_vector_representation_of_speech_in_speaker_recognition.pdf.txt
855-IDEAI,IDEAI,IDEAI-UPC-On_the_use_of_binary_partition_trees_for_the_tree_crown_segmentation_of_tropical_rainforest_hyperspectral_images.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-On_the_use_of_binary_partition_trees_for_the_tree_crown_segmentation_of_tropical_rainforest_hyperspectral_images.pdf.txt
856-IDEAI,IDEAI,IDEAI-UPC-Spatio_temporal_gait_analysis_based_on_human_smart_rollator_interaction.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Spatio_temporal_gait_analysis_based_on_human_smart_rollator_interaction.pdf.txt
857-IDEAI,IDEAI,IDEAI-UPC-Boosting_terminology_extraction_through_crosslingual_resources.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Boosting_terminology_extraction_through_crosslingual_resources.pdf.txt
858-IDEAI,IDEAI,IDEAI-UPC-The_influence_of_alignment_free_sequence_representations_on_the_semi_supervised_classification_of_class_C_G_protein_coupled_receptors.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-The_influence_of_alignment_free_sequence_representations_on_the_semi_supervised_classification_of_class_C_G_protein_coupled_receptors.pdf.txt
859-IDEAI,IDEAI,IDEAI-UPC-Coverage_for_character_based_neural_machine_translation.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Coverage_for_character_based_neural_machine_translation.pdf.txt
860-IDEAI,IDEAI,IDEAI-UPC-Modelling_tourism_demand_to_Spain_with_machine_learning_techniques_The_impact_of_forecast_horizon_on_model_selection.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Modelling_tourism_demand_to_Spain_with_machine_learning_techniques_The_impact_of_forecast_horizon_on_model_selection.pdf.txt
861-IDEAI,IDEAI,IDEAI-UPC-A_deep_analysis_on_age_estimation.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_deep_analysis_on_age_estimation.pdf.txt
862-IDEAI,IDEAI,IDEAI-UPC-An_OSA_CBM_multi_agent_vehicle_health_management_architecture_for_self_health_awareness.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-An_OSA_CBM_multi_agent_vehicle_health_management_architecture_for_self_health_awareness.pdf.txt
863-IDEAI,IDEAI,IDEAI-UPC-Autonomous_Discovery_of_Motor_Constraints_in_an_intrinsically_Motivated_Vocal_Learner.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Autonomous_Discovery_of_Motor_Constraints_in_an_intrinsically_Motivated_Vocal_Learner.pdf.txt
864-IDEAI,IDEAI,IDEAI-UPC-Visual_characterization_of_misclassified_Class_C_GPCRs_through_Manifold_based_machine_learning_methods.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Visual_characterization_of_misclassified_Class_C_GPCRs_through_Manifold_based_machine_learning_methods.pdf.txt
865-IDEAI,IDEAI,IDEAI-UPC-On_the_behavior_of_convolutional_nets_for_feature_extraction.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-On_the_behavior_of_convolutional_nets_for_feature_extraction.pdf.txt
866-IDEAI,IDEAI,IDEAI-UPC-Empirical_modelling_of_survey_based_expectations_for_the_design_of_economic_indicators_in_five_European_regions.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Empirical_modelling_of_survey_based_expectations_for_the_design_of_economic_indicators_in_five_European_regions.pdf.txt
867-IDEAI,IDEAI,IDEAI-UPC-Ship_detection_in_SAR_images_based_on_Maxtree_representation_and_graph_signal_processing.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Ship_detection_in_SAR_images_based_on_Maxtree_representation_and_graph_signal_processing.pdf.txt
868-IDEAI,IDEAI,IDEAI-UPC-On_the_process_of_building_a_process_systems_engineering_ontology_using_a_semi_automatic_construction_approach.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-On_the_process_of_building_a_process_systems_engineering_ontology_using_a_semi_automatic_construction_approach.pdf.txt
869-IDEAI,IDEAI,IDEAI-UPC-Edge_enhancement_algorithm_based_on_the_wavelet_transform_for_automatic_edge_detection_in_SAR_images.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Edge_enhancement_algorithm_based_on_the_wavelet_transform_for_automatic_edge_detection_in_SAR_images.pdf.txt
870-IDEAI,IDEAI,IDEAI-UPC-using_a_cognitive_architecture_for_general_purpose_service_robot_control.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-using_a_cognitive_architecture_for_general_purpose_service_robot_control.pdf.txt
871-IDEAI,IDEAI,IDEAI-UPC-tweetStimuli_discovering_social_structure_of_influence.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-tweetStimuli_discovering_social_structure_of_influence.pdf.txt
872-IDEAI,IDEAI,IDEAI-UPC-The_polysemy_of_the_words_that_children_learn_over_time.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-The_polysemy_of_the_words_that_children_learn_over_time.pdf.txt
873-IDEAI,IDEAI,IDEAI-UPC-Saliency_maps_on_image_hierarchies.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Saliency_maps_on_image_hierarchies.pdf.txt
874-IDEAI,IDEAI,IDEAI-UPC-Audiovisual_head_orientation_estimation_with_particle_filtering_in_multisensor_scenarios.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Audiovisual_head_orientation_estimation_with_particle_filtering_in_multisensor_scenarios.pdf.txt
875-IDEAI,IDEAI,IDEAI-UPC-A_survey_on_model_based_approaches_for_2D_and_3D_visual_human_pose_recovery.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_survey_on_model_based_approaches_for_2D_and_3D_visual_human_pose_recovery.pdf.txt
876-IDEAI,IDEAI,IDEAI-UPC-using_contextual_information_in_music_playlist_recommendations.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-using_contextual_information_in_music_playlist_recommendations.pdf.txt
877-IDEAI,IDEAI,IDEAI-UPC-Description_of_the_Chinese_to_Spanish_rule_based_machine_translation_system_developed_with_a_hybrid_combination_of_human_annotation_and_statistical_techniques.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Description_of_the_Chinese_to_Spanish_rule_based_machine_translation_system_developed_with_a_hybrid_combination_of_human_annotation_and_statistical_techniques.pdf.txt
878-IDEAI,IDEAI,IDEAI-UPC-Depth_map_compression_via_3D_region_based_representation.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Depth_map_compression_via_3D_region_based_representation.pdf.txt
879-IDEAI,IDEAI,IDEAI-UPC-A_text_mining_approach_to_assess_the_failure_condition_of_wind_turbines_using_maintenance_service_history.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_text_mining_approach_to_assess_the_failure_condition_of_wind_turbines_using_maintenance_service_history.pdf.txt
880-IDEAI,IDEAI,IDEAI-UPC-Automatic_evaluation_for_E_Learning_using_latent_semantic_analysis_A_use_case.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Automatic_evaluation_for_E_Learning_using_latent_semantic_analysis_A_use_case.pdf.txt
881-IDEAI,IDEAI,IDEAI-UPC-A_new_forecasting_approach_for_the_hospitality_industry.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_new_forecasting_approach_for_the_hospitality_industry.pdf.txt
882-IDEAI,IDEAI,IDEAI-UPC-ParTes_Test_suite_for_parsing_evaluation.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-ParTes_Test_suite_for_parsing_evaluation.pdf.txt
883-IDEAI,IDEAI,IDEAI-UPC-GPS_as_a_solar_observational_instrument_real_time_estimation_of_EuV_photons_flux_rate_during_strong_medium_and_weak_solar_flares.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-GPS_as_a_solar_observational_instrument_real_time_estimation_of_EuV_photons_flux_rate_during_strong_medium_and_weak_solar_flares.pdf.txt
884-IDEAI,IDEAI,IDEAI-UPC-A_knowledge_based_approach_to_automatic_detection_of_equipment_alarm_sounds_in_a_neonatal_intensive_care_unit_environment.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-A_knowledge_based_approach_to_automatic_detection_of_equipment_alarm_sounds_in_a_neonatal_intensive_care_unit_environment.pdf.txt
885-IDEAI,IDEAI,IDEAI-UPC-Latest_trends_in_hybrid_machine_translation_and_its_applications.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Latest_trends_in_hybrid_machine_translation_and_its_applications.pdf.txt
886-IDEAI,IDEAI,IDEAI-UPC-3D_hierarchical_optimization_for_multi_view_depth_map_coding.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-3D_hierarchical_optimization_for_multi_view_depth_map_coding.pdf.txt
887-IDEAI,IDEAI,IDEAI-UPC-Evolutionary_computation_for_macroeconomic_forecasting.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Evolutionary_computation_for_macroeconomic_forecasting.pdf.txt
888-IDEAI,IDEAI,IDEAI-UPC-Selection_of_correction_candidates_for_the_normalization_of_Spanish_user_generated_content.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Selection_of_correction_candidates_for_the_normalization_of_Spanish_user_generated_content.pdf.txt
889-IDEAI,IDEAI,IDEAI-UPC-Convex_non_negative_matrix_factorization_for_brain_tumor_delimitation_from_MRSi_data.pdf.txt,./classified_org_txt/IDEAI/IDEAI-UPC-Convex_non_negative_matrix_factorization_for_brain_tumor_delimitation_from_MRSi_data.pdf.txt
